216.218.206.75 - - [23/Jan/2023:14:24:01 +0000] "GET http://api.ipify.org/?format=json HTTP/1.1" 200 3914 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.50" "-"
216.218.206.99 - - [23/Jan/2023:14:24:24 +0000] "CONNECT www.shadowserver.org:443 HTTP/1.1" 400 166 "-" "-" "-"
184.105.139.67 - - [23/Jan/2023:15:42:50 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xD5\x88\xD6ET S\x0E\xB7\xB6\x0E#\x9D\xA3\xFD\x19`\x90\x099P\x08r\x9DSI=p_n\xA22\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-" "-"
198.199.108.144 - - [23/Jan/2023:17:13:01 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xFB\xA1\xE4\xCC/\x82\xE7#qw\x5C\x09k[9\xF4&\xCD\xA2^\xA1\xEC(\x98/\xD5\xDC\xF5\xA9 \xDD\xE6\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-" "-"
152.89.196.211 - - [23/Jan/2023:18:50:14 +0000] "GET /jars HTTP/1.1" 404 191 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" "-"
152.89.196.211 - admin [23/Jan/2023:18:53:08 +0000] "GET / HTTP/1.1" 200 1381 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" "-"
152.89.196.211 - - [23/Jan/2023:18:58:45 +0000] "POST /service/extdirect HTTP/1.1" 404 191 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" "-"
173.214.175.178 - - [23/Jan/2023:19:53:56 +0000] "CONNECT google.com:443 HTTP/1.1" 400 166 "-" "-" "-"
162.243.128.23 - - [23/Jan/2023:20:38:04 +0000] "GET / HTTP/1.1" 200 1382 "-" "Mozilla/5.0 zgrab/0.x" "-"
162.142.125.212 - - [23/Jan/2023:20:57:02 +0000] "GET / HTTP/1.1" 200 3914 "-" "-" "-"
162.142.125.212 - - [23/Jan/2023:20:57:03 +0000] "GET / HTTP/1.1" 200 1381 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
162.142.125.212 - - [23/Jan/2023:20:57:03 +0000] "PRI * HTTP/2.0" 400 166 "-" "-" "-"
162.142.125.212 - - [23/Jan/2023:20:57:03 +0000] "GET /favicon.ico HTTP/1.1" 200 32988 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
173.214.175.178 - - [23/Jan/2023:21:07:44 +0000] "CONNECT google.com:443 HTTP/1.1" 400 166 "-" "-" "-"
162.243.136.20 - - [23/Jan/2023:22:33:24 +0000] "MGLNDD_45.139.24.247_8081" 400 166 "-" "-" "-"
8.222.139.219 - - [23/Jan/2023:22:53:46 +0000] "GET / HTTP/1.0" 200 3902 "-" "-" "-"
8.222.139.219 - - [23/Jan/2023:22:53:47 +0000] "GET / HTTP/1.1" 200 1382 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36" "-"
8.222.139.219 - - [23/Jan/2023:22:53:51 +0000] "GET /sitemap.xml HTTP/1.1" 404 162 "-" "fasthttp" "-"
8.222.139.219 - - [23/Jan/2023:22:53:51 +0000] "GET /favicon.ico HTTP/1.1" 200 32988 "-" "fasthttp" "-"
8.222.139.219 - - [23/Jan/2023:22:53:51 +0000] "GET /robots.txt HTTP/1.1" 200 974 "-" "fasthttp" "-"
193.118.53.194 - - [23/Jan/2023:23:09:45 +0000] "GET /Telerik.Web.UI.WebResource.axd?type=rau HTTP/1.1" 404 191 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" "-"
92.118.39.82 - - [23/Jan/2023:23:43:20 +0000] "GET / HTTP/1.1" 200 3914 "-" "-" "-"
185.156.72.48 - - [24/Jan/2023:00:14:10 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-" "-"
198.235.24.5 - - [24/Jan/2023:00:50:05 +0000] "\x16\x03\x01\x00\xCA\x01\x00\x00\xC6\x03\x03\xE1\xCAT\xD0\xF4\x8C\xCB\xFE\xCB\xEEmS\x1B\x0Ew\xC9TlEk\x09\xDF\x03\x12:\xB0e\xDFt\x9C\x8F\xA5\x00\x00h\xCC\x14\xCC\x13\xC0/\xC0+\xC00\xC0,\xC0\x11\xC0\x07\xC0'\xC0#\xC0\x13\xC0\x09\xC0(\xC0$\xC0\x14\xC0" 400 166 "-" "-" "-"
154.89.5.99 - - [24/Jan/2023:01:27:27 +0000] "GET / HTTP/1.1" 200 3914 "-" "-" "-"
141.105.66.212 - - [24/Jan/2023:03:09:43 +0000] "GET / HTTP/1.0" 200 3902 "-" "-" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /default.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /CSS/Miniweb.css HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /Portal0000.htm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /Portal/Portal.mwsl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /nmaplowercheck1674529783 HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /z5Eh HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /.git/HEAD HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /?=PHPE9568F36-D428-11d2-A769-00AA001ACF42 HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "\x0E\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00bbbb0100000001" 400 166 "-" "-" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "POST /sdk HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET / HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET / HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /menu.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /docs/cplugError.html/ HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /__Additional HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /HNAP1 HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /pools/default/buckets HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /main.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /favicon.ico HTTP/1.1" 200 32988 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000 HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /pools HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /start.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /menu.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /default.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET / HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:44 +0000] "GET /index.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /robots.txt HTTP/1.1" 200 974 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /menu.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /main.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /default.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /menu.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:45 +0000] "GET /main.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /indice.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /readme.txt HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /admin.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /admin.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /index.php HTTP/1.1" 200 3914 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /indice.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:46 +0000] "GET /admin.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /home.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /admin.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /inicio.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /admin.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /admin.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:47 +0000] "GET /menu.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /index.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /main.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /index.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /inicio.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /default.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /admin.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:48 +0000] "GET /inicio.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /start.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET / HTTP/1.1" 200 3914 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /index.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /indice.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /indice.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /default.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /base.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:49 +0000] "GET /inicio.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /menu.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /index.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /menu.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /home.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /base.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:50 +0000] "GET /inicio.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /start.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /menu.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /base.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /inicio.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /base.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /menu.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:51 +0000] "GET /localstart.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /base.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /base.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /start.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /base.inc HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /localstart.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /indice.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:52 +0000] "GET /base.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /indice.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /indice.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /indice.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /index.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /start.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:53 +0000] "GET /indice.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /base.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /inicio.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /inicio.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /menu.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /indice.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /inicio.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /inicio.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /base.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /admin.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /index.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /indice.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /admin.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /index.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /index.shtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.pl HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /base.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET default.asp HTTP/1.1" 400 166 "-" "-" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /admin.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /index.asp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.aspx HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /localstart.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /base.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /menu.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.jsp HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /default.jhtml HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.html HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.php HTTP/1.1" 404 27 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /home.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /admin.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /inicio.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.cgi HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /start.jsa HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET /main.cfm HTTP/1.1" 404 162 "-" "curl/7.54.0" "-"
141.105.66.212 - - [24/Jan/2023:03:09:54 +0000] "GET / HTTP/1.0" 200 3902 "-" "-" "-"
141.105.66.212 - - [24/Jan/2023:03:10:26 +0000] "GET / HTTP/1.1" 200 3914 "-" "-" "-"
64.62.197.200 - - [24/Jan/2023:03:30:36 +0000] "GET / HTTP/1.1" 200 1381 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
64.62.197.210 - - [24/Jan/2023:03:30:58 +0000] "GET http://api.ipify.org/?format=json HTTP/1.1" 200 3914 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36" "-"
64.62.197.207 - - [24/Jan/2023:03:31:01 +0000] "CONNECT www.shadowserver.org:443 HTTP/1.1" 400 166 "-" "-" "-"
184.105.139.68 - - [24/Jan/2023:04:01:21 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03<F\xF6\x84\xB16\x01\xF6S\xF1\x8B\x5C\xE2!%\xA2h\xF3\xCFl\xAD\xE1\xFE\xB7\xD5\xF7\xCB\xC8\xB4\x92\xBD\x14\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 166 "-" "-" "-"
185.156.72.48 - - [24/Jan/2023:05:24:47 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-" "-"
